2096.24,144.92,2.21,3.47,3.86,4.82,3.50,0.10,1.35,0.10
342.45,143.29,1.67,2.94,3.16,4.30,3.50,0.10,1.35,0.60
190.18,144.53,1.52,2.78,2.92,4.12,3.50,0.10,1.35,1.10
132.03,146.16,1.37,2.67,2.76,4.01,3.50,0.10,1.35,1.60
362.95,124.51,1.72,2.78,3.42,3.93,3.50,0.10,1.85,0.60
197.63,124.99,1.57,2.59,3.14,3.75,3.50,0.10,1.85,1.10
137.52,126.04,1.39,2.49,2.95,3.64,3.50,0.10,1.85,1.60
283.94,26.60,1.87,3.42,3.29,5.13,3.50,0.60,0.85,0.10
46.80,26.32,1.22,2.82,2.54,4.51,3.50,0.60,0.85,0.60
28.03,28.03,1.05,2.62,2.24,4.32,3.50,0.60,0.85,1.10
21.10,29.77,0.94,2.51,2.06,4.22,3.50,0.60,0.85,1.60
343.25,23.60,1.89,3.11,3.33,4.46,3.50,0.60,1.35,0.10
51.18,21.77,1.29,2.49,2.66,3.85,3.50,0.60,1.35,0.60
29.79,22.73,1.08,2.31,2.35,3.65,3.50,0.60,1.35,1.10
22.11,23.91,0.93,2.18,2.15,3.54,3.50,0.60,1.35,1.60
401.51,22.08,1.88,2.92,3.42,4.08,3.50,0.60,1.85,0.10
56.45,19.39,1.28,2.33,2.83,3.50,3.50,0.60,1.85,0.60
31.78,19.84,1.07,2.13,2.50,3.29,3.50,0.60,1.85,1.10
22.97,20.67,0.99,2.01,2.26,3.17,3.50,0.60,1.85,1.60
129.96,12.64,1.83,3.37,3.35,5.08,3.50,1.10,0.85,0.10
20.85,12.27,1.09,2.64,2.46,4.34,3.50,1.10,0.85,0.60
13.45,13.73,0.88,2.44,2.10,4.14,3.50,1.10,0.85,1.10
10.73,15.14,0.77,2.35,1.88,4.04,3.50,1.10,0.85,1.60
179.05,12.26,1.82,3.09,3.33,4.43,3.50,1.10,1.35,0.10
23.43,10.26,1.11,2.35,2.64,3.71,3.50,1.10,1.35,0.60
14.36,11.12,0.89,2.12,2.24,3.49,3.50,1.10,1.35,1.10
11.18,12.12,0.79,2.01,1.99,3.37,3.50,1.10,1.35,1.60
229.41,12.28,1.82,2.90,3.28,4.05,3.50,1.10,1.85,0.10
15.39,9.71,0.92,1.99,2.42,3.14,3.50,1.10,1.85,1.10
11.70,10.45,0.76,1.84,2.12,3.01,3.50,1.10,1.85,1.60
75.13,7.60,1.91,3.42,3.53,5.11,3.50,1.60,0.85,0.10
11.49,7.08,0.96,2.49,2.49,4.21,3.50,1.60,0.85,0.60
8.09,8.38,0.75,2.30,2.05,4.01,3.50,1.60,0.85,1.10
6.84,9.59,0.64,2.22,1.80,3.91,3.50,1.60,0.85,1.60
120.35,8.23,1.85,3.13,3.37,4.49,3.50,1.60,1.35,0.10
13.08,5.93,1.09,2.26,2.79,3.61,3.50,1.60,1.35,0.60
8.59,6.74,0.80,2.02,2.21,3.36,3.50,1.60,1.35,1.10
7.08,7.63,0.67,1.90,1.90,3.25,3.50,1.60,1.35,1.60
170.13,8.85,1.84,2.95,3.23,4.10,3.50,1.60,1.85,0.10
7.36,6.54,0.65,1.73,2.08,2.89,3.50,1.60,1.85,1.60
51.45,5.26,2.00,3.54,3.78,5.24,3.50,2.10,0.85,0.10
7.04,4.50,0.83,2.36,2.60,4.07,3.50,2.10,0.85,0.60
5.45,5.67,0.59,2.16,2.02,3.88,3.50,2.10,0.85,1.10
4.89,6.73,0.50,2.10,1.73,3.80,3.50,2.10,0.85,1.60
97.23,6.49,1.95,3.24,3.41,4.60,3.50,2.10,1.35,0.10
5.73,4.51,0.69,1.89,2.27,3.24,3.50,2.10,1.35,1.10
5.02,5.31,0.53,1.79,1.87,3.14,3.50,2.10,1.35,1.60
148.90,7.41,1.92,3.01,3.16,4.17,3.50,2.10,1.85,0.10
5.18,4.51,0.57,1.62,2.12,2.79,3.50,2.10,1.85,1.60
42.20,4.25,2.20,3.74,3.96,5.46,3.50,2.60,0.85,0.10
4.69,3.03,0.74,2.19,2.82,3.91,3.50,2.60,0.85,0.60
4.04,4.09,0.51,2.03,1.98,3.75,3.50,2.60,0.85,1.10
3.80,5.02,0.36,2.00,1.67,3.69,3.50,2.60,0.85,1.60
92.94,5.89,2.07,3.38,3.39,4.73,3.50,2.60,1.35,0.10
3.86,3.94,0.39,1.68,1.83,3.03,3.50,2.60,1.35,1.60
146.46,6.91,1.97,3.09,3.11,4.25,3.50,2.60,1.85,0.10
44.75,4.22,2.48,4.03,3.99,5.74,3.50,3.10,0.85,0.10
3.27,3.11,0.32,1.92,1.95,3.61,3.50,3.10,0.85,1.10
3.20,3.92,0.29,1.88,1.62,3.59,3.50,3.10,0.85,1.60
102.30,5.99,2.22,3.50,3.34,4.86,3.50,3.10,1.35,0.10
3.22,3.06,0.23,1.55,1.83,2.92,3.50,3.10,1.35,1.60
158.56,6.94,2.04,3.17,3.03,4.33,3.50,3.10,1.85,0.10
26.51,6.86,4.29,5.40,5.17,6.56,3.50,3.10,1.85,0.60
59.01,4.95,2.66,4.28,3.90,5.98,3.50,3.60,0.85,0.10
3.00,2.46,0.00,1.77,1.92,3.46,3.50,3.60,0.85,1.10
3.00,3.17,0.00,1.77,1.57,3.48,3.50,3.60,0.85,1.60
122.18,6.52,2.32,3.62,3.28,4.96,3.50,3.60,1.35,0.10
15.27,5.25,3.89,5.18,4.86,6.52,3.50,3.60,1.35,0.60
3.00,2.47,0.00,1.46,1.80,2.81,3.50,3.60,1.35,1.60
22.42,5.83,5.62,6.74,6.51,7.90,3.50,3.60,1.85,0.60
85.16,6.21,2.79,4.44,3.80,6.13,3.50,4.10,0.85,0.10
3.00,2.03,0.00,1.59,1.89,3.32,3.50,4.10,0.85,1.10
3.00,2.65,0.00,1.68,1.51,3.37,3.50,4.10,0.85,1.60
11.07,4.00,3.39,4.64,4.42,5.99,3.50,4.10,1.35,0.60
3.00,2.07,0.00,1.32,1.79,2.70,3.50,4.10,1.35,1.60
7.22,2.35,2.48,3.56,4.09,4.73,3.50,4.10,1.85,0.60
3.00,1.74,0.00,1.48,1.80,3.17,3.50,4.60,0.85,1.10
3.00,2.27,0.00,1.56,1.44,3.26,3.50,4.60,0.85,1.60
15.01,4.84,3.09,4.38,3.97,5.74,3.50,4.60,1.35,0.60
3.00,1.79,0.00,1.23,1.72,2.59,3.50,4.60,1.35,1.60
12.48,3.53,2.47,3.57,3.48,4.73,3.50,4.60,1.85,0.60
2843.26,229.21,2.04,3.63,3.31,5.34,4.00,0.10,0.85,0.10
473.39,229.11,1.59,3.17,2.75,4.88,4.00,0.10,0.85,0.60
262.52,231.49,1.41,3.02,2.55,4.72,4.00,0.10,0.85,1.10
183.49,234.07,1.31,2.93,2.43,4.63,4.00,0.10,0.85,1.60
3013.14,186.54,2.05,3.30,3.39,4.65,4.00,0.10,1.35,0.10
496.06,184.86,1.58,2.84,2.82,4.19,4.00,0.10,1.35,0.60
272.98,186.05,1.43,2.69,2.62,4.03,4.00,0.10,1.35,1.10
190.07,187.67,1.32,2.58,2.49,3.94,4.00,0.10,1.35,1.60
3159.04,162.55,2.06,3.11,3.54,4.26,4.00,0.10,1.85,0.10
517.86,160.30,1.59,2.66,2.93,3.81,4.00,0.10,1.85,0.60
283.61,160.79,1.43,2.50,2.72,3.65,4.00,0.10,1.85,1.10
196.76,161.84,1.33,2.40,2.58,3.56,4.00,0.10,1.85,1.60
408.18,34.23,1.72,3.29,2.95,4.99,4.00,0.60,0.85,0.10
67.41,33.98,1.19,2.76,2.32,4.47,4.00,0.60,0.85,0.60
39.56,35.66,1.02,2.58,2.07,4.30,4.00,0.60,0.85,1.10
29.25,37.39,0.89,2.49,1.92,4.20,4.00,0.60,0.85,1.60
478.92,29.75,1.71,2.97,2.98,4.31,4.00,0.60,1.35,0.10
73.22,28.00,1.20,2.44,2.39,3.79,4.00,0.60,1.35,0.60
41.79,28.92,1.04,2.27,2.14,3.62,4.00,0.60,1.35,1.10
30.55,30.09,0.91,2.16,1.97,3.52,4.00,0.60,1.35,1.60
545.07,27.44,1.72,2.78,3.03,3.93,4.00,0.60,1.85,0.10
78.97,24.82,1.24,2.27,2.46,3.42,4.00,0.60,1.85,0.60
